"","poll_id","question_id","race_id","year","race","location","type_simple","type_detail","pollster","pollster_rating_id","polldate","samplesize","cand1_name","cand1_party","cand1_pct","cand2_name","cand2_party","cand2_pct","cand3_pct","margin_poll","electiondate","cand1_actual","cand2_actual","margin_actual","error","bias","rightcall","comment","partisan","pollsterFull","daysuntil","demBias","repBias","transparency","delMode","LV","undecided"
"6545",30692,36969,700,"2012","2012_Pres-G_WA","WA","Pres-G","Pres-G","YouGov",391,2012-11-02,837,"Barack Obama","DEM",54,"Mitt Romney","REP",40,NA,14,2012-11-06,55.8,41.03,14.77,0.77,-0.77,1,"","","YouGov",4,-1.8,-1.03,"no","Online",TRUE,6
"6548",30704,36993,701,"2012","2012_Pres-G_WI","WI","Pres-G","Pres-G","YouGov",391,2012-11-02,1225,"Barack Obama","DEM",50,"Mitt Romney","REP",46,NA,4,2012-11-06,52.83,45.89,6.94,2.94,-2.94,1,"","","YouGov",4,-2.83,0.109999999999999,"no","Online",TRUE,4
"8583",48682,76245,612,"2016","2016_Pres-G_GA","GA","Pres-G","Pres-G","YouGov",391,2016-11-04,995,"Hillary Rodham Clinton","DEM",43,"Donald Trump","REP",49,NA,-6,2016-11-08,45.35,50.44,-5.1,0.9,-0.9,1,"","","YouGov",4,-2.35,-1.44,"no","Online",TRUE,8
"8620",48683,76246,640,"2016","2016_Pres-G_PA","PA","Pres-G","Pres-G","YouGov",391,2016-11-04,931,"Hillary Rodham Clinton","DEM",45,"Donald Trump","REP",43,NA,2,2016-11-08,47.46,48.17,-0.72,2.72,2.72,0,"","","YouGov",4,-2.46,-5.17,"no","Online",TRUE,12
"8628",48684,76247,646,"2016","2016_Pres-G_UT","UT","Pres-G","Pres-G","YouGov",391,2016-11-04,762,"Hillary Rodham Clinton","DEM",23,"Donald Trump","REP",40,NA,-17,2016-11-08,27.17,45.05,-17.89,0.89,0.89,1,"","","YouGov",4,-4.17,-5.05,"no","Online",TRUE,37
"8611",48478,75969,636,"2016","2016_Pres-G_NY","NY","Pres-G","Pres-G","SinCllg",305,2016-11-04,617,"Hillary Rodham Clinton","DEM",51,"Donald Trump","REP",34,NA,17,2016-11-08,59,36.51,22.49,5.49,-5.49,1,"","","Siena College",4,-8,-2.51,"yes","Online/Live",TRUE,15
"6506",30623,36825,659,"2012","2012_Pres-G_CT","CT","Pres-G","Pres-G","PblcPlP",263,2012-11-02,1220,"Barack Obama","DEM",55,"Mitt Romney","REP",42,NA,13,2012-11-06,58.06,40.72,17.33,4.33,-4.33,1,"","","Public Policy Polling",4,-3.06,1.28,"no","IVR/Text",TRUE,3
"6515",30624,36827,672,"2012","2012_Pres-G_MA","MA","Pres-G","Pres-G","PblcPlP",263,2012-11-02,1089,"Barack Obama","DEM",57,"Mitt Romney","REP",42,NA,15,2012-11-06,60.67,37.52,23.15,8.15,-8.15,1,"","","Public Policy Polling",4,-3.67,4.48,"no","IVR/Text",TRUE,1
"6520",30620,36821,674,"2012","2012_Pres-G_ME","ME","Pres-G","Pres-G","PblcPlP",263,2012-11-02,1633,"Barack Obama","DEM",55,"Mitt Romney","REP",42,NA,13,2012-11-06,56.27,40.98,15.29,2.29,-2.29,1,"","","Public Policy Polling",4,-1.27,1.02,"no","IVR/Text",TRUE,3
"6523",30637,36854,675,"2012","2012_Pres-G_MI","MI","Pres-G","Pres-G","PblcPlP",263,2012-11-02,700,"Barack Obama","DEM",52,"Mitt Romney","REP",46,NA,6,2012-11-06,54.04,44.58,9.47,3.47,-3.47,1,"","","Public Policy Polling",4,-2.04,1.42,"no","IVR/Text",TRUE,2
"6544",30662,36909,700,"2012","2012_Pres-G_WA","WA","Pres-G","Pres-G","PblcPlP",263,2012-11-02,932,"Barack Obama","DEM",53,"Mitt Romney","REP",46,NA,7,2012-11-06,55.8,41.03,14.77,7.77,-7.77,1,"among 'voters'","","Public Policy Polling",4,-2.8,4.97,"no","IVR/Text",TRUE,1
"6592",30622,36824,8710,"2012","2012_Pres-G_M1","M1","Pres-G","Pres-G","PblcPlP",263,2012-11-02,865,"Barack Obama","DEM",59,"Mitt Romney","REP",39,NA,20,2012-11-06,59.57,38.18,21.39,1.39,-1.39,1,"","","Public Policy Polling",4,-0.57,0.82,"no","IVR/Text",TRUE,2
"6595",30621,36823,8711,"2012","2012_Pres-G_M2","M2","Pres-G","Pres-G","PblcPlP",263,2012-11-02,768,"Barack Obama","DEM",51,"Mitt Romney","REP",46,NA,5,2012-11-06,52.94,44.38,8.56,3.56,-3.56,1,"","","Public Policy Polling",4,-1.94,1.62,"no","IVR/Text",TRUE,3
"8575",48347,75740,607,"2016","2016_Pres-G_CO","CO","Pres-G","Pres-G","PblcPlP",263,2016-11-04,704,"Hillary Rodham Clinton","DEM",49,"Donald Trump","REP",44,NA,5,2016-11-08,48.16,43.25,4.91,0.09,0.09,1,"average of multiple versions or turnout models listed in poll","","Public Policy Polling",4,0.840000000000003,0.75,"no","IVR/Text",TRUE,7
"8595",48348,75742,624,"2016","2016_Pres-G_MI","MI","Pres-G","Pres-G","PblcPlP",263,2016-11-04,957,"Hillary Rodham Clinton","DEM",48,"Donald Trump","REP",42.5,NA,5.5,2016-11-08,47.03,47.25,-0.22,5.72,5.72,0,"average of multiple versions or turnout models listed in poll","","Public Policy Polling",4,0.969999999999999,-4.75,"no","IVR/Text",TRUE,9.5
"8631",48349,75744,647,"2016","2016_Pres-G_VA","VA","Pres-G","Pres-G","PblcPlP",263,2016-11-04,1238,"Hillary Rodham Clinton","DEM",49.5,"Donald Trump","REP",44,NA,5.5,2016-11-08,49.75,44.43,5.32,0.18,0.18,1,"average of multiple versions or turnout models listed in poll","","Public Policy Polling",4,-0.25,-0.43,"no","IVR/Text",TRUE,6.5
"4620",14962,120010,38,"2008","2008_Pres-G_US","US","Pres-G","Pres-G","CNN-ORC",37,2008-10-31,746,"Barack Obama","DEM",52,"John McCain","REP",44.5,NA,7.5,2008-11-04,52.86,45.6,7.26,0.24,0.24,1,"average of multiple versions or turnout models listed in poll","","CNN-Opinion Research Corp.",4,-0.859999999999999,-1.1,"yes","Live",TRUE,3.5
"6511",30634,36851,665,"2012","2012_Pres-G_IA","IA","Pres-G","Pres-G","GrvInsg",129,2012-11-02,500,"Barack Obama","DEM",47,"Mitt Romney","REP",44,NA,3,2012-11-06,51.99,46.18,5.81,2.81,-2.81,1,"for The Majority Institute","D","Grove Insight",4,-4.99,-2.18,"no","Live",TRUE,9
"6534",30635,36852,688,"2012","2012_Pres-G_OH","OH","Pres-G","Pres-G","GrvInsg",129,2012-11-02,500,"Barack Obama","DEM",49,"Mitt Romney","REP",45,NA,4,2012-11-06,50.58,47.6,2.97,1.03,1.03,1,"for The Majority Institute","D","Grove Insight",4,-1.58,-2.6,"no","Live",TRUE,6
"6547",30636,36853,701,"2012","2012_Pres-G_WI","WI","Pres-G","Pres-G","GrvInsg",129,2012-11-02,500,"Barack Obama","DEM",48,"Mitt Romney","REP",42,NA,6,2012-11-06,52.83,45.89,6.94,0.94,-0.94,1,"","","Grove Insight",4,-4.83,-3.89,"no","Live",TRUE,10
"6498",30605,36805,37,"2012","2012_Pres-G_US","US","Pres-G","Pres-G","GglSrvy",122,2012-11-02,2527,"Barack Obama","DEM",45.7,"Mitt Romney","REP",42,NA,3.7,2012-11-06,51.01,47.15,3.86,0.16,-0.16,1,"","","Google Surveys",4,-5.31,-5.15,"yes","Online",TRUE,12.3
"8565",48847,76443,94,"2016","2016_Pres-G_US","US","Pres-G","Pres-G","GglSrvy",122,2016-11-04,26574,"Hillary Rodham Clinton","DEM",38.03,"Donald Trump","REP",35.69,NA,2.3399999,2016-11-08,48.02,45.93,2.09,0.25,0.25,1,"","","Google Surveys",4,-9.99,-10.24,"yes","Online",TRUE,26.28
"6593",30616,36817,8711,"2012","2012_Pres-G_M2","M2","Pres-G","Pres-G","GrvsMrk",124,2012-11-02,509,"Barack Obama","DEM",50,"Mitt Romney","REP",47,NA,3,2012-11-06,52.94,44.38,8.56,5.56,-5.56,1,"","","Gravis Marketing",4,-2.94,2.62,"no","IVR/Online/Live",TRUE,3
"6501",30798,37159,37,"2012","2012_Pres-G_US","US","Pres-G","Pres-G","RAND(LP",270,2012-11-02,3500,"Barack Obama","DEM",49.5,"Mitt Romney","REP",46.18,NA,3.3199999,2012-11-06,51.01,47.15,3.86,0.54,-0.54,1,"","","RAND (American Life Panel)",4,-1.51,-0.969999999999999,"no","Online",TRUE,4.32
"6497",30793,37147,37,"2012","2012_Pres-G_US","US","Pres-G","Pres-G","AngsRdG",13,2012-11-02,1019,"Barack Obama","DEM",51,"Mitt Romney","REP",48,NA,3,2012-11-06,51.01,47.15,3.86,0.86,-0.86,1,"","","Angus Reid Global",4,-0.00999999999999801,0.850000000000001,"no","Online",TRUE,1
"6508",30773,37115,662,"2012","2012_Pres-G_FL","FL","Pres-G","Pres-G","AngsRdG",13,2012-11-02,525,"Barack Obama","DEM",49,"Mitt Romney","REP",49,NA,0,2012-11-06,49.9,49.03,0.88,0.88,-0.88,0.5,"","","Angus Reid Global",4,-0.899999999999999,-0.0300000000000011,"no","Online",TRUE,2
"6521",30775,37119,675,"2012","2012_Pres-G_MI","MI","Pres-G","Pres-G","AngsRdG",13,2012-11-02,502,"Barack Obama","DEM",52,"Mitt Romney","REP",47,NA,5,2012-11-06,54.04,44.58,9.47,4.47,-4.47,1,"","","Angus Reid Global",4,-2.04,2.42,"no","Online",TRUE,1
"6546",30753,37091,701,"2012","2012_Pres-G_WI","WI","Pres-G","Pres-G","AngsRdG",13,2012-11-02,454,"Barack Obama","DEM",53,"Mitt Romney","REP",46,NA,7,2012-11-06,52.83,45.89,6.94,0.06,0.06,1,"","","Angus Reid Global",4,0.170000000000002,0.109999999999999,"no","Online",TRUE,1
"6522",30679,36940,675,"2012","2012_Pres-G_MI","MI","Pres-G","Pres-G","BydnCns",25,2012-11-02,1913,"Barack Obama","DEM",46.24,"Mitt Romney","REP",46.86,NA,-0.62,2012-11-06,54.04,44.58,9.47,10.09,-10.09,0,"","","Baydoun Consulting",4,-7.8,2.28,"no","IVR",TRUE,6.9
"6539",30790,37144,694,"2012","2012_Pres-G_SD","SD","Pres-G","Pres-G","NlsnBrP",231,2012-11-02,633,"Barack Obama","DEM",41,"Mitt Romney","REP",53,NA,-12,2012-11-06,39.87,57.89,-18.02,6.02,6.02,1,"","","Nielson Brothers Polling",4,1.13,-4.89,"no","IVR",TRUE,6
"6516",30740,37045,672,"2012","2012_Pres-G_MA","MA","Pres-G","Pres-G","UnvroML",355,2012-11-02,800,"Barack Obama","DEM",57,"Mitt Romney","REP",37,NA,20,2012-11-06,60.67,37.52,23.15,3.15,-3.15,1,"","","University of Massachusetts Lowell",4,-3.67,-0.520000000000003,"yes","Online",TRUE,6
"6519",30802,37163,674,"2012","2012_Pres-G_ME","ME","Pres-G","Pres-G","MPpl'RC",180,2012-11-02,905,"Barack Obama","DEM",53.3,"Mitt Romney","REP",42.2,NA,11.1,2012-11-06,56.27,40.98,15.29,4.19,-4.19,1,"","","Maine People's Resource Center",4,-2.97000000000001,1.22000000000001,"no","IVR/Online",TRUE,4.5
"6591",30803,37165,8710,"2012","2012_Pres-G_M1","M1","Pres-G","Pres-G","MPpl'RC",180,2012-11-02,469,"Barack Obama","DEM",56.7,"Mitt Romney","REP",39,NA,17.700001,2012-11-06,59.57,38.18,21.39,3.69,-3.69,1,"","","Maine People's Resource Center",4,-2.87,0.82,"no","IVR/Online",TRUE,4.3
"6594",30804,37166,8711,"2012","2012_Pres-G_M2","M2","Pres-G","Pres-G","MPpl'RC",180,2012-11-02,436,"Barack Obama","DEM",49.7,"Mitt Romney","REP",45.7,NA,4,2012-11-06,52.94,44.38,8.56,4.56,-4.56,1,"","","Maine People's Resource Center",4,-3.23999999999999,1.32,"no","IVR/Online",TRUE,4.59999999999999
"8629",48512,76034,647,"2016","2016_Pres-G_VA","VA","Pres-G","Pres-G","ChrstNU",50,2016-11-04,1193,"Hillary Rodham Clinton","DEM",48,"Donald Trump","REP",42,NA,6,2016-11-08,49.75,44.43,5.32,0.68,0.68,1,"","","Christopher Newport University",4,-1.75,-2.43,"no","Live",TRUE,10
"8570",48861,76551,602,"2016","2016_Pres-G_AK","AK","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,409,"Hillary Rodham Clinton","DEM",31,"Donald Trump","REP",48,NA,-17,2016-11-08,36.55,51.28,-14.73,2.27,-2.27,1,"","","SurveyMonkey",4,-5.55,-3.28,"no","Online",TRUE,21
"8571",48860,76550,603,"2016","2016_Pres-G_AL","AL","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,1131,"Hillary Rodham Clinton","DEM",36,"Donald Trump","REP",55,NA,-19,2016-11-08,34.36,62.08,-27.73,8.73,8.73,1,"","","SurveyMonkey",4,1.64,-7.08,"no","Online",TRUE,9
"8572",48863,76553,604,"2016","2016_Pres-G_AR","AR","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,930,"Hillary Rodham Clinton","DEM",32,"Donald Trump","REP",56,NA,-24,2016-11-08,33.65,60.57,-26.92,2.92,2.92,1,"","","SurveyMonkey",4,-1.65,-4.57,"no","Online",TRUE,12
"8573",48862,76552,605,"2016","2016_Pres-G_AZ","AZ","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,2609,"Hillary Rodham Clinton","DEM",45,"Donald Trump","REP",42,NA,3,2016-11-08,44.58,48.08,-3.5,6.5,6.5,0,"","","SurveyMonkey",4,0.420000000000002,-6.08,"no","Online",TRUE,13
"8574",48864,76554,606,"2016","2016_Pres-G_CA","CA","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,2712,"Hillary Rodham Clinton","DEM",56,"Donald Trump","REP",31,NA,25,2016-11-08,61.48,31.49,29.99,4.99,-4.99,1,"","","SurveyMonkey",4,-5.48,-0.489999999999998,"no","Online",TRUE,13
"8576",48865,76555,607,"2016","2016_Pres-G_CO","CO","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,2777,"Hillary Rodham Clinton","DEM",43,"Donald Trump","REP",40,NA,3,2016-11-08,48.16,43.25,4.91,1.91,-1.91,1,"","","SurveyMonkey",4,-5.16,-3.25,"no","Online",TRUE,17
"8577",48866,76556,608,"2016","2016_Pres-G_CT","CT","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,1387,"Hillary Rodham Clinton","DEM",52,"Donald Trump","REP",36,NA,16,2016-11-08,54.57,40.93,13.64,2.36,2.36,1,"","","SurveyMonkey",4,-2.57,-4.93,"no","Online",TRUE,12
"8578",48867,76557,609,"2016","2016_Pres-G_DC","DC","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,310,"Hillary Rodham Clinton","DEM",85,"Donald Trump","REP",7,NA,78,2016-11-08,90.86,4.09,86.78,8.78,-8.78,1,"","","SurveyMonkey",4,-5.86,2.91,"no","Online",TRUE,8
"8579",48868,76558,610,"2016","2016_Pres-G_DE","DE","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,367,"Hillary Rodham Clinton","DEM",50,"Donald Trump","REP",39,NA,11,2016-11-08,53.09,41.71,11.37,0.37,-0.37,1,"","","SurveyMonkey",4,-3.09,-2.71,"no","Online",TRUE,11
"8581",48869,76559,611,"2016","2016_Pres-G_FL","FL","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,4092,"Hillary Rodham Clinton","DEM",47,"Donald Trump","REP",45,NA,2,2016-11-08,47.41,48.6,-1.19,3.19,3.19,0,"","","SurveyMonkey",4,-0.409999999999997,-3.6,"no","Online",TRUE,8
"8582",48870,76560,612,"2016","2016_Pres-G_GA","GA","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,2419,"Hillary Rodham Clinton","DEM",45,"Donald Trump","REP",45,NA,0,2016-11-08,45.35,50.44,-5.1,5.1,5.1,0.5,"","","SurveyMonkey",4,-0.350000000000001,-5.44,"no","Online",TRUE,10
"8584",48871,76561,613,"2016","2016_Pres-G_HI","HI","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,426,"Hillary Rodham Clinton","DEM",52,"Donald Trump","REP",28,NA,24,2016-11-08,62.22,30.04,32.18,8.18,-8.18,1,"","","SurveyMonkey",4,-10.22,-2.04,"no","Online",TRUE,20
"8585",48875,76565,614,"2016","2016_Pres-G_IA","IA","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,1781,"Hillary Rodham Clinton","DEM",38,"Donald Trump","REP",47,NA,-9,2016-11-08,41.74,51.15,-9.41,0.41,0.41,1,"","","SurveyMonkey",4,-3.74,-4.15,"no","Online",TRUE,15
"8586",48872,76562,615,"2016","2016_Pres-G_ID","ID","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,612,"Hillary Rodham Clinton","DEM",29,"Donald Trump","REP",47,NA,-18,2016-11-08,27.48,59.25,-31.76,13.76,13.76,1,"","","SurveyMonkey",4,1.52,-12.25,"no","Online",TRUE,24
"8587",48874,76564,616,"2016","2016_Pres-G_IL","IL","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,1700,"Hillary Rodham Clinton","DEM",52,"Donald Trump","REP",35,NA,17,2016-11-08,55.24,38.36,16.89,0.11,0.11,1,"","","SurveyMonkey",4,-3.24,-3.36,"no","Online",TRUE,13
"8588",48873,76563,617,"2016","2016_Pres-G_IN","IN","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,1823,"Hillary Rodham Clinton","DEM",35,"Donald Trump","REP",52,NA,-17,2016-11-08,37.46,56.47,-19.01,2.01,2.01,1,"","","SurveyMonkey",4,-2.46,-4.47,"no","Online",TRUE,13
"8589",48876,76566,618,"2016","2016_Pres-G_KS","KS","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,1311,"Hillary Rodham Clinton","DEM",36,"Donald Trump","REP",49,NA,-13,2016-11-08,35.74,56.16,-20.42,7.42,7.42,1,"","","SurveyMonkey",4,0.259999999999998,-7.16,"no","Online",TRUE,15
"8590",48877,76567,619,"2016","2016_Pres-G_KY","KY","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,1315,"Hillary Rodham Clinton","DEM",35,"Donald Trump","REP",54,NA,-19,2016-11-08,32.68,62.52,-29.84,10.84,10.84,1,"","","SurveyMonkey",4,2.32,-8.52,"no","Online",TRUE,11
"8591",48878,76568,620,"2016","2016_Pres-G_LA","LA","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,982,"Hillary Rodham Clinton","DEM",38,"Donald Trump","REP",52,NA,-14,2016-11-08,38.45,58.09,-19.64,5.64,5.64,1,"","","SurveyMonkey",4,-0.450000000000003,-6.09,"no","Online",TRUE,10
"8592",48881,76571,621,"2016","2016_Pres-G_MA","MA","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,1378,"Hillary Rodham Clinton","DEM",56,"Donald Trump","REP",30,NA,26,2016-11-08,60.01,32.81,27.2,1.2,-1.2,1,"","","SurveyMonkey",4,-4.01,-2.81,"no","Online",TRUE,14
"8593",48880,76570,622,"2016","2016_Pres-G_MD","MD","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,1216,"Hillary Rodham Clinton","DEM",59,"Donald Trump","REP",28,NA,31,2016-11-08,60.33,33.91,26.42,4.58,4.58,1,"","","SurveyMonkey",4,-1.33,-5.91,"no","Online",TRUE,13
"8594",48879,76569,623,"2016","2016_Pres-G_ME","ME","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,779,"Hillary Rodham Clinton","DEM",46,"Donald Trump","REP",38,NA,8,2016-11-08,47.83,44.87,2.96,5.04,5.04,1,"","","SurveyMonkey",4,-1.83,-6.87,"no","Online",TRUE,16
"8596",48882,76572,624,"2016","2016_Pres-G_MI","MI","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,3145,"Hillary Rodham Clinton","DEM",44,"Donald Trump","REP",42,NA,2,2016-11-08,47.03,47.25,-0.22,2.22,2.22,0,"","","SurveyMonkey",4,-3.03,-5.25,"no","Online",TRUE,14
"8597",48883,76573,625,"2016","2016_Pres-G_MN","MN","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,1292,"Hillary Rodham Clinton","DEM",46,"Donald Trump","REP",39,NA,7,2016-11-08,46.44,44.93,1.51,5.49,5.49,1,"","","SurveyMonkey",4,-0.439999999999998,-5.93,"no","Online",TRUE,15
"8598",48885,76575,626,"2016","2016_Pres-G_MO","MO","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,1368,"Hillary Rodham Clinton","DEM",40,"Donald Trump","REP",48,NA,-8,2016-11-08,37.87,56.38,-18.51,10.51,10.51,1,"","","SurveyMonkey",4,2.13,-8.38,"no","Online",TRUE,12
"8599",48884,76574,627,"2016","2016_Pres-G_MS","MS","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,719,"Hillary Rodham Clinton","DEM",42,"Donald Trump","REP",50,NA,-8,2016-11-08,40.06,57.86,-17.8,9.8,9.8,1,"","","SurveyMonkey",4,1.94,-7.86,"no","Online",TRUE,8
"8600",48886,76576,628,"2016","2016_Pres-G_MT","MT","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,449,"Hillary Rodham Clinton","DEM",30,"Donald Trump","REP",52,NA,-22,2016-11-08,35.41,55.65,-20.23,1.77,-1.77,1,"","","SurveyMonkey",4,-5.41,-3.65,"no","Online",TRUE,18
"8602",48893,76583,629,"2016","2016_Pres-G_NC","NC","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,3126,"Hillary Rodham Clinton","DEM",48,"Donald Trump","REP",41,NA,7,2016-11-08,46.17,49.83,-3.66,10.66,10.66,0,"","","SurveyMonkey",4,1.83,-8.83,"no","Online",TRUE,11
"8603",48894,76584,630,"2016","2016_Pres-G_ND","ND","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,313,"Hillary Rodham Clinton","DEM",29,"Donald Trump","REP",57,NA,-28,2016-11-08,27.23,62.96,-35.73,7.73,7.73,1,"","","SurveyMonkey",4,1.77,-5.96,"no","Online",TRUE,14
"8604",48887,76577,631,"2016","2016_Pres-G_NE","NE","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,988,"Hillary Rodham Clinton","DEM",35,"Donald Trump","REP",52,NA,-17,2016-11-08,33.7,58.75,-25.05,8.05,8.05,1,"","","SurveyMonkey",4,1.3,-6.75,"no","Online",TRUE,13
"8606",48889,76579,632,"2016","2016_Pres-G_NH","NH","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,696,"Hillary Rodham Clinton","DEM",47,"Donald Trump","REP",38,NA,9,2016-11-08,46.83,46.46,0.37,8.63,8.63,1,"","","SurveyMonkey",4,0.170000000000002,-8.46,"no","Online",TRUE,15
"8607",48890,76580,633,"2016","2016_Pres-G_NJ","NJ","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,1377,"Hillary Rodham Clinton","DEM",52,"Donald Trump","REP",37,NA,15,2016-11-08,54.99,41,13.98,1.02,1.02,1,"","","SurveyMonkey",4,-2.99,-4,"no","Online",TRUE,11
"8608",48891,76581,634,"2016","2016_Pres-G_NM","NM","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,749,"Hillary Rodham Clinton","DEM",40,"Donald Trump","REP",38,NA,2,2016-11-08,48.26,40.04,8.21,6.21,-6.21,1,"","","SurveyMonkey",4,-8.26,-2.04,"no","Online",TRUE,22
"8610",48888,76578,635,"2016","2016_Pres-G_NV","NV","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,1207,"Hillary Rodham Clinton","DEM",45,"Donald Trump","REP",43,NA,2,2016-11-08,47.92,45.5,2.42,0.42,-0.42,1,"","","SurveyMonkey",4,-2.92,-2.5,"no","Online",TRUE,12
"8612",48892,76582,636,"2016","2016_Pres-G_NY","NY","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,2208,"Hillary Rodham Clinton","DEM",57,"Donald Trump","REP",32,NA,25,2016-11-08,59,36.51,22.49,2.51,2.51,1,"","","SurveyMonkey",4,-2,-4.51,"no","Online",TRUE,11
"8614",48895,76585,637,"2016","2016_Pres-G_OH","OH","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,2860,"Hillary Rodham Clinton","DEM",42,"Donald Trump","REP",45,NA,-3,2016-11-08,43.24,51.31,-8.07,5.07,5.07,1,"","","SurveyMonkey",4,-1.24,-6.31,"no","Online",TRUE,13
"8615",48896,76586,638,"2016","2016_Pres-G_OK","OK","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,1271,"Hillary Rodham Clinton","DEM",32,"Donald Trump","REP",57,NA,-25,2016-11-08,28.93,65.32,-36.39,11.39,11.39,1,"","","SurveyMonkey",4,3.07,-8.31999999999999,"no","Online",TRUE,11
"8616",48897,76587,639,"2016","2016_Pres-G_OR","OR","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,1595,"Hillary Rodham Clinton","DEM",50,"Donald Trump","REP",35,NA,15,2016-11-08,50.07,39.09,10.98,4.02,4.02,1,"","","SurveyMonkey",4,-0.0700000000000003,-4.09,"no","Online",TRUE,15
"8618",48898,76588,640,"2016","2016_Pres-G_PA","PA","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,2845,"Hillary Rodham Clinton","DEM",46,"Donald Trump","REP",43,NA,3,2016-11-08,47.46,48.17,-0.72,3.72,3.72,0,"","","SurveyMonkey",4,-1.46,-5.17,"no","Online",TRUE,11
"8621",48899,76589,641,"2016","2016_Pres-G_RI","RI","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,415,"Hillary Rodham Clinton","DEM",48,"Donald Trump","REP",36,NA,12,2016-11-08,54.41,38.9,15.51,3.51,-3.51,1,"","","SurveyMonkey",4,-6.41,-2.9,"no","Online",TRUE,16
"8622",48900,76590,642,"2016","2016_Pres-G_SC","SC","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,1698,"Hillary Rodham Clinton","DEM",43,"Donald Trump","REP",47,NA,-4,2016-11-08,40.67,54.94,-14.27,10.27,10.27,1,"","","SurveyMonkey",4,2.33,-7.94,"no","Online",TRUE,10
"8623",48901,76591,643,"2016","2016_Pres-G_SD","SD","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,459,"Hillary Rodham Clinton","DEM",32,"Donald Trump","REP",53,NA,-21,2016-11-08,31.74,61.53,-29.79,8.79,8.79,1,"","","SurveyMonkey",4,0.260000000000002,-8.53,"no","Online",TRUE,15
"8624",48902,76592,644,"2016","2016_Pres-G_TN","TN","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,1433,"Hillary Rodham Clinton","DEM",41,"Donald Trump","REP",49,NA,-8,2016-11-08,34.72,60.72,-26.01,18.01,18.01,1,"","","SurveyMonkey",4,6.28,-11.72,"no","Online",TRUE,10
"8625",48903,76593,645,"2016","2016_Pres-G_TX","TX","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,3009,"Hillary Rodham Clinton","DEM",43,"Donald Trump","REP",46,NA,-3,2016-11-08,43.12,52.1,-8.98,5.98,5.98,1,"","","SurveyMonkey",4,-0.119999999999997,-6.1,"no","Online",TRUE,11
"8626",48904,76594,646,"2016","2016_Pres-G_UT","UT","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,1479,"Hillary Rodham Clinton","DEM",31,"Donald Trump","REP",34,NA,-3,2016-11-08,27.17,45.05,-17.89,14.89,14.89,1,"","","SurveyMonkey",4,3.83,-11.05,"no","Online",TRUE,35
"8632",48906,76596,647,"2016","2016_Pres-G_VA","VA","Pres-G","Pres-G","SrvyMnk",324,2016-11-04,2183,"Hillary Rodham Clinton","DEM",49,"Donald Trump","REP",41,NA,8,2016-11-08,49.75,44.43,5.32,2.68,2.68,1,"","","SurveyMonkey",4,-0.75,-3.43,"no","Online",TRUE,10
