"","poll_id","question_id","race_id","year","race","location","type_simple","type_detail","pollster","pollster_rating_id","polldate","samplesize","cand1_name","cand1_party","cand1_pct","cand2_name","cand2_party","cand2_pct","cand3_pct","margin_poll","electiondate","cand1_actual","cand2_actual","margin_actual","error","bias","rightcall","comment","partisan","pollsterFull","daysuntil","demBias","repBias"
"7818",47251,73945,612,"2016","2016_Pres-G_GA","GA","Pres-G","Pres-G","Lucid",175,2016-10-18,807,"Hillary Rodham Clinton","DEM",44,"Donald Trump","REP",40,NA,4,2016-11-08,45.35,50.44,-5.1,9.1,9.1,0,"","","Lucid",21,-1.35,-10.44
"7819",48124,75389,620,"2016","2016_Pres-G_LA","LA","Pres-G","Pres-G","Lucid",175,2016-10-18,614,"Hillary Rodham Clinton","DEM",40,"Donald Trump","REP",43,NA,-3,2016-11-08,38.45,58.09,-19.64,16.64,16.64,1,"","","Lucid",21,1.55,-15.09
"7820",50614,79876,620,"2016","2016_Pres-G_LA","LA","Pres-G","Pres-G","MrktRsI",185,2016-10-18,600,"Hillary Rodham Clinton","DEM",36,"Donald Trump","REP",43,NA,-7,2016-11-08,38.45,58.09,-19.64,12.64,12.64,1,"","","Market Research Insight",21,-2.45,-15.09
"7821",47155,73788,620,"2016","2016_Pres-G_LA","LA","Pres-G","Pres-G","Ms-DP&S",197,2016-10-18,625,"Hillary Rodham Clinton","DEM",34,"Donald Trump","REP",54,NA,-20,2016-11-08,38.45,58.09,-19.64,0.36,-0.36,1,"","","Mason-Dixon Polling & Strategy",21,-4.45,-4.09
"7822",47768,74756,620,"2016","2016_Pres-G_LA","LA","Pres-G","Pres-G","UnvroNO",358,2016-10-18,603,"Hillary Rodham Clinton","DEM",35,"Donald Trump","REP",49,NA,-14,2016-11-08,38.45,58.09,-19.64,5.64,5.64,1,"","","University of New Orleans",21,-3.45,-9.09
"7823",47184,73861,624,"2016","2016_Pres-G_MI","MI","Pres-G","Pres-G","MRG(MRG",193,2016-10-18,600,"Hillary Rodham Clinton","DEM",41,"Donald Trump","REP",36,NA,5,2016-11-08,47.03,47.25,-0.22,5.22,5.22,0,"","","Marketing Resource Group (MRG)",21,-6.03,-11.25
"7824",47096,73718,624,"2016","2016_Pres-G_MI","MI","Pres-G","Pres-G","MtchR&C",213,2016-10-18,1102,"Hillary Rodham Clinton","DEM",52,"Donald Trump","REP",39.5,NA,12.5,2016-11-08,47.03,47.25,-0.22,12.72,12.72,0,"average of multiple versions or turnout models listed in poll","","Mitchell Research & Communications",21,4.97,-7.75
"7825",47081,73677,626,"2016","2016_Pres-G_MO","MO","Pres-G","Pres-G","EmrsnCl",88,2016-10-18,600,"Hillary Rodham Clinton","DEM",39,"Donald Trump","REP",47,NA,-8,2016-11-08,37.87,56.38,-18.51,10.51,10.51,1,"","","Emerson College",21,1.13,-9.38
"7826",47252,73946,629,"2016","2016_Pres-G_NC","NC","Pres-G","Pres-G","Lucid",175,2016-10-18,924,"Hillary Rodham Clinton","DEM",42,"Donald Trump","REP",41,NA,1,2016-11-08,46.17,49.83,-3.66,4.66,4.66,0,"","","Lucid",21,-4.17,-8.83
"7827",47079,73675,632,"2016","2016_Pres-G_NH","NH","Pres-G","Pres-G","EmrsnCl",88,2016-10-18,900,"Hillary Rodham Clinton","DEM",44,"Donald Trump","REP",36,NA,8,2016-11-08,46.83,46.46,0.37,7.63,7.63,1,"","","Emerson College",21,-2.83,-10.46
"7828",47094,73713,637,"2016","2016_Pres-G_OH","OH","Pres-G","Pres-G","SfflkUn",323,2016-10-18,500,"Hillary Rodham Clinton","DEM",45,"Donald Trump","REP",45,NA,0,2016-11-08,43.24,51.31,-8.07,8.07,8.07,0.5,"","","Suffolk University",21,1.76,-6.31
"7829",47080,73676,640,"2016","2016_Pres-G_PA","PA","Pres-G","Pres-G","EmrsnCl",88,2016-10-18,800,"Hillary Rodham Clinton","DEM",45,"Donald Trump","REP",41,NA,4,2016-11-08,47.46,48.17,-0.72,4.72,4.72,0,"","","Emerson College",21,-2.46,-7.17
"7830",47082,73678,646,"2016","2016_Pres-G_UT","UT","Pres-G","Pres-G","EmrsnCl",88,2016-10-18,700,"Hillary Rodham Clinton","DEM",24,"Donald Trump","REP",27,NA,-3,2016-11-08,27.17,45.05,-17.89,14.89,14.89,1,"","","Emerson College",21,-3.17,-18.05
"7831",47154,73794,647,"2016","2016_Pres-G_VA","VA","Pres-G","Pres-G","ChrstNU",50,2016-10-18,834,"Hillary Rodham Clinton","DEM",45,"Donald Trump","REP",33,NA,12,2016-11-08,49.75,44.43,5.32,6.68,6.68,1,"","","Christopher Newport University",21,-4.75,-11.43
"7832",47249,73943,647,"2016","2016_Pres-G_VA","VA","Pres-G","Pres-G","Lucid",175,2016-10-18,802,"Hillary Rodham Clinton","DEM",43,"Donald Trump","REP",38,NA,5,2016-11-08,49.75,44.43,5.32,0.32,-0.32,1,"","","Lucid",21,-6.75,-6.43
"7847",47164,73807,94,"2016","2016_Pres-G_US","US","Pres-G","Pres-G","AmrcnRG",9,2016-10-19,1006,"Hillary Rodham Clinton","DEM",49,"Donald Trump","REP",42,NA,7,2016-11-08,48.02,45.93,2.09,4.91,4.91,1,"","","American Research Group",20,0.979999999999997,-3.93
"7848",50622,79887,94,"2016","2016_Pres-G_US","US","Pres-G","Pres-G","BgDtPll",251,2016-10-19,2034,"Hillary Rodham Clinton","DEM",41.3,"Donald Trump","REP",42.5,NA,-1.2,2016-11-08,48.02,45.93,2.09,3.29,-3.29,0,"","","Big Data Poll",20,-6.72000000000001,-3.43
"7849",47163,73806,94,"2016","2016_Pres-G_US","US","Pres-G","Pres-G","Lucid",175,2016-10-19,2127,"Hillary Rodham Clinton","DEM",45,"Donald Trump","REP",37,NA,8,2016-11-08,48.02,45.93,2.09,5.91,5.91,1,"","","Lucid",20,-3.02,-8.93
"7850",47545,74374,606,"2016","2016_Pres-G_CA","CA","Pres-G","Pres-G","PblPIoC",262,2016-10-19,1024,"Hillary Rodham Clinton","DEM",54,"Donald Trump","REP",28,NA,26,2016-11-08,61.48,31.49,29.99,3.99,-3.99,1,"","","Public Policy Institute of California",20,-7.48,-3.49
"7851",47462,74247,611,"2016","2016_Pres-G_FL","FL","Pres-G","Pres-G","AsscIoF",18,2016-10-19,1000,"Hillary Rodham Clinton","DEM",44,"Donald Trump","REP",41,NA,3,2016-11-08,47.41,48.6,-1.19,4.19,4.19,0,"","","Associated Industries of Florida",20,-3.41,-7.6
"7852",47158,73792,612,"2016","2016_Pres-G_GA","GA","Pres-G","Pres-G","AbtAssc",7,2016-10-19,839,"Hillary Rodham Clinton","DEM",42,"Donald Trump","REP",44,NA,-2,2016-11-08,45.35,50.44,-5.1,3.1,3.1,1,"","","Abt Associates",20,-3.35,-6.44
"7853",47326,74384,632,"2016","2016_Pres-G_NH","NH","Pres-G","Pres-G","YouGov",391,2016-10-19,772,"Hillary Rodham Clinton","DEM",43,"Donald Trump","REP",38,NA,5,2016-11-08,46.83,46.46,0.37,4.63,4.63,1,"","","YouGov",20,-3.83,-8.46
"7854",47238,73922,638,"2016","2016_Pres-G_OK","OK","Pres-G","Pres-G","SnrPll.",308,2016-10-19,530,"Hillary Rodham Clinton","DEM",29.6,"Donald Trump","REP",59.6,NA,-30,2016-11-08,28.93,65.32,-36.39,6.39,6.39,1,"","","SoonerPoll.com",20,0.670000000000002,-5.71999999999999
"7855",47343,74083,643,"2016","2016_Pres-G_SD","SD","Pres-G","Pres-G","Ms-DP&S",197,2016-10-19,400,"Hillary Rodham Clinton","DEM",37,"Donald Trump","REP",44,NA,-7,2016-11-08,31.74,61.53,-29.79,22.79,22.79,1,"","","Mason-Dixon Polling & Strategy",20,5.26,-17.53
"7856",47544,74373,645,"2016","2016_Pres-G_TX","TX","Pres-G","Pres-G","YouGov",391,2016-10-19,959,"Hillary Rodham Clinton","DEM",42,"Donald Trump","REP",45,NA,-3,2016-11-08,43.12,52.1,-8.98,5.98,5.98,1,"","","YouGov",20,-1.12,-7.1
"7857",47463,74249,650,"2016","2016_Pres-G_WI","WI","Pres-G","Pres-G","McLgh&A",203,2016-10-19,600,"Hillary Rodham Clinton","DEM",48,"Donald Trump","REP",43,NA,5,2016-11-08,46.45,47.22,-0.76,5.76,5.76,0,"for Ron Johnson","R","McLaughlin & Associates",20,1.55,-4.22
"7858",47087,73699,650,"2016","2016_Pres-G_WI","WI","Pres-G","Pres-G","PblcPlP",263,2016-10-19,804,"Hillary Rodham Clinton","DEM",50,"Donald Trump","REP",38,NA,12,2016-11-08,46.45,47.22,-0.76,12.76,12.76,0,"for End Citizens United","D","Public Policy Polling",20,3.55,-9.22
"7867",47246,73933,94,"2016","2016_Pres-G_US","US","Pres-G","Pres-G","CVOTER",40,2016-10-20,1414,"Hillary Rodham Clinton","DEM",49.46,"Donald Trump","REP",46.39,NA,3.0699999,2016-11-08,48.02,45.93,2.09,0.98,0.98,1,"","","CVOTER",19,1.44,0.460000000000001
"7868",47349,74135,94,"2016","2016_Pres-G_US","US","Pres-G","Pres-G","Ipsos",154,2016-10-20,1153,"Hillary Rodham Clinton","DEM",44.15,"Donald Trump","REP",35.45,NA,8.6999998,2016-11-08,48.02,45.93,2.09,6.61,6.61,1,"average of multiple versions or turnout models listed in poll","","Ipsos",19,-3.87,-10.48
"7869",47159,73796,94,"2016","2016_Pres-G_US","US","Pres-G","Pres-G","MrnngCn",218,2016-10-20,1395,"Hillary Rodham Clinton","DEM",44,"Donald Trump","REP",38,NA,6,2016-11-08,48.02,45.93,2.09,3.91,3.91,1,"average of multiple versions or turnout models listed in poll","","Morning Consult",19,-4.02,-7.93
"7870",47324,74045,94,"2016","2016_Pres-G_US","US","Pres-G","Pres-G","SrvyMnk",324,2016-10-20,32225,"Hillary Rodham Clinton","DEM",48,"Donald Trump","REP",42.5,NA,5.5,2016-11-08,48.02,45.93,2.09,3.41,3.41,1,"average of multiple versions or turnout models listed in poll","","SurveyMonkey",19,-0.0200000000000031,-3.43
"7871",47166,73810,611,"2016","2016_Pres-G_FL","FL","Pres-G","Pres-G","OSvv-IA",243,2016-10-20,538,"Hillary Rodham Clinton","DEM",49,"Donald Trump","REP",45,NA,4,2016-11-08,47.41,48.6,-1.19,5.19,5.19,0,"","","Opinion Savvy-InsiderAdvantage",19,1.59,-3.6
"7872",47169,73815,612,"2016","2016_Pres-G_GA","GA","Pres-G","Pres-G","LndmrkC",166,2016-10-20,600,"Hillary Rodham Clinton","DEM",43,"Donald Trump","REP",47,NA,-4,2016-11-08,45.35,50.44,-5.1,1.1,1.1,1,"","","Landmark Communications",19,-2.35,-3.44
"7873",47167,73812,612,"2016","2016_Pres-G_GA","GA","Pres-G","Pres-G","OSvv-IA",243,2016-10-20,570,"Hillary Rodham Clinton","DEM",46.1,"Donald Trump","REP",50.1,NA,-4,2016-11-08,45.35,50.44,-5.1,1.1,1.1,1,"","","Opinion Savvy-InsiderAdvantage",19,0.75,-0.339999999999996
"7874",47531,74329,620,"2016","2016_Pres-G_LA","LA","Pres-G","Pres-G","SthM&OR",310,2016-10-20,500,"Hillary Rodham Clinton","DEM",35,"Donald Trump","REP",50,NA,-15,2016-11-08,38.45,58.09,-19.64,4.64,4.64,1,"","","Southern Media & Opinion Research",19,-3.45,-8.09
"7875",47346,74087,643,"2016","2016_Pres-G_SD","SD","Pres-G","Pres-G","RmngtRG",279,2016-10-20,1115,"Hillary Rodham Clinton","DEM",37,"Donald Trump","REP",48,NA,-11,2016-11-08,31.74,61.53,-29.79,18.79,18.79,1,"","","Remington Research Group",19,5.26,-13.53
"7891",47255,73955,94,"2016","2016_Pres-G_US","US","Pres-G","Pres-G","CntrCll",47,2016-10-21,565.5,"Hillary Rodham Clinton","DEM",47.1,"Donald Trump","REP",41.15,NA,5.9499998,2016-11-08,48.02,45.93,2.09,3.86,3.86,1,"average of multiple versions or turnout models listed in poll","","Centre College",18,-0.920000000000002,-4.78
"7892",47240,73927,94,"2016","2016_Pres-G_US","US","Pres-G","Pres-G","IBD-TIP",144,2016-10-21,815,"Hillary Rodham Clinton","DEM",41.6,"Donald Trump","REP",41.7,NA,-0.1,2016-11-08,48.02,45.93,2.09,2.19,-2.19,0,"average of multiple versions or turnout models listed in poll","","IBD-TIPP",18,-6.42,-4.23
"7893",47527,74321,94,"2016","2016_Pres-G_US","US","Pres-G","Pres-G","PblcPlP",263,2016-10-21,990,"Hillary Rodham Clinton","DEM",46,"Donald Trump","REP",40,NA,6,2016-11-08,48.02,45.93,2.09,3.91,3.91,1,"","","Public Policy Polling",18,-2.02,-5.93
"7894",47320,74038,94,"2016","2016_Pres-G_US","US","Pres-G","Pres-G","USCD-AT",343,2016-10-21,3104,"Hillary Rodham Clinton","DEM",44.97,"Donald Trump","REP",44.07,NA,0.89999998,2016-11-08,48.02,45.93,2.09,1.19,-1.19,1,"","","USC Dornsife-Los Angeles Times",18,-3.05,-1.86
"7895",47322,74041,604,"2016","2016_Pres-G_AR","AR","Pres-G","Pres-G","HndrxCl",138,2016-10-21,463,"Hillary Rodham Clinton","DEM",32.5,"Donald Trump","REP",56,NA,-23.5,2016-11-08,33.65,60.57,-26.92,3.42,3.42,1,"","","Hendrix College",18,-1.15,-4.57
"7896",47335,74069,607,"2016","2016_Pres-G_CO","CO","Pres-G","Pres-G","RmngtRG",279,2016-10-21,1581,"Hillary Rodham Clinton","DEM",45,"Donald Trump","REP",43,NA,2,2016-11-08,48.16,43.25,4.91,2.91,-2.91,1,"","","Remington Research Group",18,-3.16,-0.25
"7897",48106,75320,607,"2016","2016_Pres-G_CO","CO","Pres-G","Pres-G","UnvrstyofCl",580,2016-10-21,1004,"Hillary Rodham Clinton","DEM",44,"Donald Trump","REP",34,NA,10,2016-11-08,48.16,43.25,4.91,5.09,5.09,1,"among all adults","","University of Colorado",18,-4.16,-9.25
"7898",47351,74098,611,"2016","2016_Pres-G_FL","FL","Pres-G","Pres-G","RRp-POR",277,2016-10-21,875,"Hillary Rodham Clinton","DEM",46,"Donald Trump","REP",43,NA,3,2016-11-08,47.41,48.6,-1.19,4.19,4.19,0,"","","Rasmussen Reports-Pulse Opinion Research",18,-1.41,-5.6
"7899",47334,74068,611,"2016","2016_Pres-G_FL","FL","Pres-G","Pres-G","RmngtRG",279,2016-10-21,1646,"Hillary Rodham Clinton","DEM",46,"Donald Trump","REP",46,NA,0,2016-11-08,47.41,48.6,-1.19,1.19,1.19,0.5,"","","Remington Research Group",18,-1.41,-2.6
"7900",47319,74037,625,"2016","2016_Pres-G_MN","MN","Pres-G","Pres-G","Ms-DP&S",197,2016-10-21,625,"Hillary Rodham Clinton","DEM",47,"Donald Trump","REP",39,NA,8,2016-11-08,46.44,44.93,1.51,6.49,6.49,1,"","","Mason-Dixon Polling & Strategy",18,0.560000000000002,-5.93
"7901",47352,74099,629,"2016","2016_Pres-G_NC","NC","Pres-G","Pres-G","RRp-POR",277,2016-10-21,875,"Hillary Rodham Clinton","DEM",46,"Donald Trump","REP",43,NA,3,2016-11-08,46.17,49.83,-3.66,6.66,6.66,0,"","","Rasmussen Reports-Pulse Opinion Research",18,-0.170000000000002,-6.83
"7902",47333,74067,629,"2016","2016_Pres-G_NC","NC","Pres-G","Pres-G","RmngtRG",279,2016-10-21,1764,"Hillary Rodham Clinton","DEM",44,"Donald Trump","REP",47,NA,-3,2016-11-08,46.17,49.83,-3.66,0.66,0.66,1,"","","Remington Research Group",18,-2.17,-2.83
"7903",47317,74031,635,"2016","2016_Pres-G_NV","NV","Pres-G","Pres-G","RRp-POR",277,2016-10-21,826,"Hillary Rodham Clinton","DEM",46,"Donald Trump","REP",42,NA,4,2016-11-08,47.92,45.5,2.42,1.58,1.58,1,"","","Rasmussen Reports-Pulse Opinion Research",18,-1.92,-3.5
"7904",47337,74072,635,"2016","2016_Pres-G_NV","NV","Pres-G","Pres-G","RmngtRG",279,2016-10-21,1332,"Hillary Rodham Clinton","DEM",44,"Donald Trump","REP",47,NA,-3,2016-11-08,47.92,45.5,2.42,5.42,-5.42,0,"","","Remington Research Group",18,-3.92,1.5
"7905",47353,74100,637,"2016","2016_Pres-G_OH","OH","Pres-G","Pres-G","RRp-POR",277,2016-10-21,875,"Hillary Rodham Clinton","DEM",42,"Donald Trump","REP",44,NA,-2,2016-11-08,43.24,51.31,-8.07,6.07,6.07,1,"","","Rasmussen Reports-Pulse Opinion Research",18,-1.24,-7.31
"7906",47330,74064,637,"2016","2016_Pres-G_OH","OH","Pres-G","Pres-G","RmngtRG",279,2016-10-21,1971,"Hillary Rodham Clinton","DEM",42,"Donald Trump","REP",46,NA,-4,2016-11-08,43.24,51.31,-8.07,4.07,4.07,1,"","","Remington Research Group",18,-1.24,-5.31
"7907",47354,74102,640,"2016","2016_Pres-G_PA","PA","Pres-G","Pres-G","RRp-POR",277,2016-10-21,875,"Hillary Rodham Clinton","DEM",45,"Donald Trump","REP",40,NA,5,2016-11-08,47.46,48.17,-0.72,5.72,5.72,0,"","","Rasmussen Reports-Pulse Opinion Research",18,-2.46,-8.17
"7908",47332,74066,640,"2016","2016_Pres-G_PA","PA","Pres-G","Pres-G","RmngtRG",279,2016-10-21,1997,"Hillary Rodham Clinton","DEM",45,"Donald Trump","REP",42,NA,3,2016-11-08,47.46,48.17,-0.72,3.72,3.72,0,"","","Remington Research Group",18,-2.46,-6.17
"7909",47331,74065,647,"2016","2016_Pres-G_VA","VA","Pres-G","Pres-G","RmngtRG",279,2016-10-21,1787,"Hillary Rodham Clinton","DEM",48,"Donald Trump","REP",43,NA,5,2016-11-08,49.75,44.43,5.32,0.32,-0.32,1,"","","Remington Research Group",18,-1.75,-1.43
"7910",47338,74372,648,"2016","2016_Pres-G_VT","VT","Pres-G","Pres-G","BrnRsrc",33,2016-10-21,603,"Hillary Rodham Clinton","DEM",50,"Donald Trump","REP",22,NA,28,2016-11-08,56.68,30.27,26.41,1.59,1.59,1,"","","Braun Research",18,-6.68,-8.27
"7911",47316,74029,649,"2016","2016_Pres-G_WA","WA","Pres-G","Pres-G","ElwyRsr",87,2016-10-21,502,"Hillary Rodham Clinton","DEM",48,"Donald Trump","REP",31,NA,17,2016-11-08,52.54,36.83,15.71,1.29,1.29,1,"","","Elway Research",18,-4.54,-5.83
"7912",47336,74071,650,"2016","2016_Pres-G_WI","WI","Pres-G","Pres-G","RmngtRG",279,2016-10-21,1795,"Hillary Rodham Clinton","DEM",46,"Donald Trump","REP",41,NA,5,2016-11-08,46.45,47.22,-0.76,5.76,5.76,0,"","","Remington Research Group",18,-0.450000000000003,-6.22
"7930",47314,74020,94,"2016","2016_Pres-G_US","US","Pres-G","Pres-G","CNN-ORC",37,2016-10-22,779,"Hillary Rodham Clinton","DEM",50,"Donald Trump","REP",44.5,NA,5.5,2016-11-08,48.02,45.93,2.09,3.41,3.41,1,"average of multiple versions or turnout models listed in poll","","CNN-Opinion Research Corp.",17,1.98,-1.43
"7931",47538,74352,94,"2016","2016_Pres-G_US","US","Pres-G","Pres-G","GfKGrop",115,2016-10-22,1212,"Hillary Rodham Clinton","DEM",52.5,"Donald Trump","REP",39,NA,13.5,2016-11-08,48.02,45.93,2.09,11.41,11.41,1,"average of multiple versions or turnout models listed in poll","","GfK Group",17,4.48,-6.93
"7932",47407,74188,94,"2016","2016_Pres-G_US","US","Pres-G","Pres-G","GglSrvy",122,2016-10-22,21240,"Hillary Rodham Clinton","DEM",38.54,"Donald Trump","REP",33.87,NA,4.6700001,2016-11-08,48.02,45.93,2.09,2.58,2.58,1,"","","Google Surveys",17,-9.48,-12.06
"7933",47344,74085,94,"2016","2016_Pres-G_US","US","Pres-G","Pres-G","GrvsMrk",124,2016-10-22,2109,"Hillary Rodham Clinton","DEM",50,"Donald Trump","REP",50,NA,0,2016-11-08,48.02,45.93,2.09,2.09,-2.09,0.5,"among registered voters","","Gravis Marketing",17,1.98,4.07
"7934",47258,73958,94,"2016","2016_Pres-G_US","US","Pres-G","Pres-G","Lucid",175,2016-10-22,2615,"Hillary Rodham Clinton","DEM",43,"Donald Trump","REP",38,NA,5,2016-11-08,48.02,45.93,2.09,2.91,2.91,1,"","","Lucid",17,-5.02,-7.93
"7935",47327,74051,94,"2016","2016_Pres-G_US","US","Pres-G","Pres-G","RRp-POR",277,2016-10-22,1500,"Hillary Rodham Clinton","DEM",43,"Donald Trump","REP",42,NA,1,2016-11-08,48.02,45.93,2.09,1.09,-1.09,1,"","","Rasmussen Reports-Pulse Opinion Research",17,-5.02,-3.93
"7936",47530,74327,94,"2016","2016_Pres-G_US","US","Pres-G","Pres-G","SfflkUn",323,2016-10-22,1000,"Hillary Rodham Clinton","DEM",48.3,"Donald Trump","REP",38.25,NA,10.05,2016-11-08,48.02,45.93,2.09,7.96,7.96,1,"average of multiple versions or turnout models listed in poll","","Suffolk University",17,0.279999999999994,-7.68
"7937",48093,75258,604,"2016","2016_Pres-G_AR","AR","Pres-G","Pres-G","UnvrsoA",345,2016-10-22,585,"Hillary Rodham Clinton","DEM",31.3,"Donald Trump","REP",51.1,NA,-19.799999,2016-11-08,33.65,60.57,-26.92,7.12,7.12,1,"","","University of Arkansas",17,-2.35,-9.47
"7938",47524,74316,611,"2016","2016_Pres-G_FL","FL","Pres-G","Pres-G","FlrdAtU",97,2016-10-22,500,"Hillary Rodham Clinton","DEM",46.2,"Donald Trump","REP",43.3,NA,2.9000001,2016-11-08,47.41,48.6,-1.19,4.09,4.09,0,"","","Florida Atlantic University",17,-1.20999999999999,-5.3
"7939",47465,74252,611,"2016","2016_Pres-G_FL","FL","Pres-G","Pres-G","SrvyUSA",325,2016-10-22,1251,"Hillary Rodham Clinton","DEM",48,"Donald Trump","REP",45,NA,3,2016-11-08,47.41,48.6,-1.19,4.19,4.19,0,"","","SurveyUSA",17,0.590000000000003,-3.6
"7940",47236,73919,611,"2016","2016_Pres-G_FL","FL","Pres-G","Pres-G","YouGov",391,2016-10-22,1042,"Hillary Rodham Clinton","DEM",46,"Donald Trump","REP",43,NA,3,2016-11-08,47.41,48.6,-1.19,4.19,4.19,0,"","","YouGov",17,-1.41,-5.6
"7941",47339,74075,615,"2016","2016_Pres-G_ID","ID","Pres-G","Pres-G","EmrsnCl",88,2016-10-22,1023,"Hillary Rodham Clinton","DEM",23,"Donald Trump","REP",52,NA,-29,2016-11-08,27.48,59.25,-31.76,2.76,2.76,1,"","","Emerson College",17,-4.48,-7.25
"7942",47254,73952,629,"2016","2016_Pres-G_NC","NC","Pres-G","Pres-G","MnmthUn",215,2016-10-22,402,"Hillary Rodham Clinton","DEM",47,"Donald Trump","REP",46,NA,1,2016-11-08,46.17,49.83,-3.66,4.66,4.66,0,"","","Monmouth University",17,0.829999999999998,-3.83
"7943",47248,73937,629,"2016","2016_Pres-G_NC","NC","Pres-G","Pres-G","PblcPlP",263,2016-10-22,875,"Hillary Rodham Clinton","DEM",48,"Donald Trump","REP",45,NA,3,2016-11-08,46.17,49.83,-3.66,6.66,6.66,0,"average of multiple versions or turnout models listed in poll","","Public Policy Polling",17,1.83,-4.83
"7944",47325,74047,629,"2016","2016_Pres-G_NC","NC","Pres-G","Pres-G","SC-NYTU",448,2016-10-22,792,"Hillary Rodham Clinton","DEM",47.5,"Donald Trump","REP",40,NA,7.5,2016-11-08,46.17,49.83,-3.66,11.16,11.16,0,"average of multiple versions or turnout models listed in poll","","Siena College-The New York Times Upshot",17,1.33,-9.83
"7945",47539,74348,632,"2016","2016_Pres-G_NH","NH","Pres-G","Pres-G","MrstCll",183,2016-10-22,768,"Hillary Rodham Clinton","DEM",46,"Donald Trump","REP",37.5,NA,8.5,2016-11-08,46.83,46.46,0.37,8.13,8.13,1,"average of multiple versions or turnout models listed in poll","","Marist College",17,-0.829999999999998,-8.96
"7946",47318,74036,635,"2016","2016_Pres-G_NV","NV","Pres-G","Pres-G","Bndx&AI",29,2016-10-22,800,"Hillary Rodham Clinton","DEM",48,"Donald Trump","REP",41,NA,7,2016-11-08,47.92,45.5,2.42,4.58,4.58,1,"","","Bendixen & Amandi International",17,0.0799999999999983,-4.5
"7947",47540,74349,635,"2016","2016_Pres-G_NV","NV","Pres-G","Pres-G","MrstCll",183,2016-10-22,707,"Hillary Rodham Clinton","DEM",44,"Donald Trump","REP",44,NA,0,2016-11-08,47.92,45.5,2.42,2.42,-2.42,0.5,"average of multiple versions or turnout models listed in poll","","Marist College",17,-3.92,-1.5
"7948",47237,73920,645,"2016","2016_Pres-G_TX","TX","Pres-G","Pres-G","YouGov",391,2016-10-22,1031,"Hillary Rodham Clinton","DEM",43,"Donald Trump","REP",46,NA,-3,2016-11-08,43.12,52.1,-8.98,5.98,5.98,1,"","","YouGov",17,-0.119999999999997,-6.1
"7964",50619,79884,94,"2016","2016_Pres-G_US","US","Pres-G","Pres-G","BgDtPll",251,2016-10-23,2102,"Hillary Rodham Clinton","DEM",41.5,"Donald Trump","REP",41.1,NA,0.40000001,2016-11-08,48.02,45.93,2.09,1.69,-1.69,1,"","","Big Data Poll",16,-6.52,-4.83
"7965",47355,74120,94,"2016","2016_Pres-G_US","US","Pres-G","Pres-G","GQRR(GQ",126,2016-10-23,900,"Hillary Rodham Clinton","DEM",51.5,"Donald Trump","REP",39.5,NA,12,2016-11-08,48.02,45.93,2.09,9.91,9.91,1,"average of multiple versions or turnout models listed in poll","","GQR Research (GQRR)",16,3.48,-6.43
"7966",47550,74507,94,"2016","2016_Pres-G_US","US","Pres-G","Pres-G","NBCNWSJ",221,2016-10-23,724,"Hillary Rodham Clinton","DEM",45,"Donald Trump","REP",35.5,NA,9.5,2016-11-08,48.02,45.93,2.09,7.41,7.41,1,"average of multiple versions or turnout models listed in poll","","NBC News-The Wall Street Journal",16,-3.02,-10.43
"7967",47616,74520,94,"2016","2016_Pres-G_US","US","Pres-G","Pres-G","PwRsrcC",253,2016-10-23,2120,"Hillary Rodham Clinton","DEM",48,"Donald Trump","REP",41.5,NA,6.5,2016-11-08,48.02,45.93,2.09,4.41,4.41,1,"average of multiple versions or turnout models listed in poll; among registered voters","","Pew Research Center",16,-0.0200000000000031,-4.43
"7968",47340,74077,605,"2016","2016_Pres-G_AZ","AZ","Pres-G","Pres-G","MnmthUn",215,2016-10-23,401,"Hillary Rodham Clinton","DEM",45,"Donald Trump","REP",46,NA,-1,2016-11-08,44.58,48.08,-3.5,2.5,2.5,1,"","","Monmouth University",16,0.420000000000002,-2.08
"7969",47630,74546,605,"2016","2016_Pres-G_AZ","AZ","Pres-G","Pres-G","SgrStrt",298,2016-10-23,2385,"Hillary Rodham Clinton","DEM",48,"Donald Trump","REP",46,NA,2,2016-11-08,44.58,48.08,-3.5,5.5,5.5,0,"","","Saguaro Strategies",16,3.42,-2.08
"7970",47469,74258,611,"2016","2016_Pres-G_FL","FL","Pres-G","Pres-G","Slzr&C.",304,2016-10-23,805,"Hillary Rodham Clinton","DEM",44,"Donald Trump","REP",45.5,NA,-1.5,2016-11-08,47.41,48.6,-1.19,0.31,-0.31,1,"average of multiple versions or turnout models listed in poll","","Selzer & Co.",16,-3.41,-3.1
"7971",47549,74383,611,"2016","2016_Pres-G_FL","FL","Pres-G","Pres-G","UnvroNF",360,2016-10-23,802.5,"Hillary Rodham Clinton","DEM",44.5,"Donald Trump","REP",41.5,NA,3,2016-11-08,47.41,48.6,-1.19,4.19,4.19,0,"average of multiple versions or turnout models listed in poll","","University of North Florida",16,-2.91,-7.1
"7972",47617,74525,612,"2016","2016_Pres-G_GA","GA","Pres-G","Pres-G","QnnpcUn",267,2016-10-23,707,"Hillary Rodham Clinton","DEM",44.5,"Donald Trump","REP",45,NA,-0.5,2016-11-08,45.35,50.44,-5.1,4.6,4.6,1,"average of multiple versions or turnout models listed in poll","","Quinnipiac University",16,-0.850000000000001,-5.44
